Id,CreationDate,ClosedDate,DeletionDate,Score,OwnerUserId,AnswerCount
21925,2008-08-22T07:23:18Z,NA,2008-08-29T06:41:36Z,-13,NA,-1
21934,2008-08-22T07:35:26Z,NA,NA,40,1556,9
21935,2008-08-22T07:37:32Z,NA,2008-08-22T08:53:15Z,0,NA,4
21938,2008-08-22T07:41:13Z,NA,NA,31,1731,12
21956,2008-08-22T09:00:26Z,NA,NA,4,966,2
21961,2008-08-22T09:06:43Z,NA,NA,3,2427,4
21965,2008-08-22T09:12:54Z,NA,NA,15,2429,5
21970,2008-08-22T09:15:39Z,2011-09-27T12:46:58Z,2011-11-23T07:24:45Z,4,NA,0
21987,2008-08-22T09:42:41Z,NA,NA,5,2090,4
21992,2008-08-22T09:47:15Z,NA,NA,2,909,5
21999,2008-08-22T09:54:43Z,NA,NA,10,1013,6
22000,2008-08-22T09:55:34Z,NA,NA,9,1384652,4
22001,2008-08-22T09:55:47Z,NA,NA,5,NA,5
22011,2008-08-22T10:05:44Z,NA,NA,2,1116,7
22012,2008-08-22T10:06:48Z,NA,NA,20,2374,3
22015,2008-08-22T10:09:02Z,2012-11-26T07:56:09Z,NA,23,2249,14
22051,2008-08-22T10:43:16Z,2015-02-01T16:19:13Z,2015-02-22T20:18:09Z,-2,NA,5
22059,2008-08-22T10:51:19Z,NA,NA,5,NA,3
22067,2008-08-22T11:00:27Z,NA,NA,5,2437,5
22072,2008-08-22T11:10:14Z,2012-07-20T16:50:58Z,2012-08-30T00:14:11Z,5,NA,7
22084,2008-08-22T11:18:07Z,NA,NA,11,1344,11
22088,2008-08-22T11:21:59Z,2011-10-25T16:09:03Z,2012-04-01T09:53:35Z,31,NA,25
22106,2008-08-22T11:29:57Z,NA,NA,1,1585,3
22115,2008-08-22T11:35:41Z,NA,NA,73,2455,12
22117,2008-08-22T11:36:45Z,2012-01-28T01:09:04Z,2013-04-10T16:53:41Z,11,NA,17
22128,2008-08-22T11:50:58Z,2013-05-16T21:01:06Z,2014-10-29T10:25:27Z,3,NA,5
22135,2008-08-22T11:55:45Z,NA,NA,6,309844,7
22140,2008-08-22T11:57:53Z,NA,NA,1,381,4
22143,2008-08-22T11:58:29Z,NA,2008-08-22T16:22:37Z,-11,NA,15
22145,2008-08-22T11:58:56Z,NA,NA,12,1142,6
22149,2008-08-22T12:01:53Z,NA,NA,26,2077,5
22156,2008-08-22T12:03:36Z,NA,NA,1,2385,5
22165,2008-08-22T12:08:40Z,NA,NA,5,983,6
22178,2008-08-22T12:13:18Z,NA,2008-08-29T19:30:43Z,0,NA,0
22181,2008-08-22T12:14:37Z,NA,NA,3,NA,8
22187,2008-08-22T12:19:29Z,NA,NA,19,1175,13
22211,2008-08-22T12:34:32Z,2015-09-13T08:22:58Z,NA,2,2468,6
22212,2008-08-22T12:34:44Z,NA,NA,1,727,2
22232,2008-08-22T12:47:06Z,2009-08-24T18:05:39Z,2010-10-21T05:55:46Z,16,NA,0
22239,2008-08-22T12:49:37Z,NA,NA,30,2222,4
22245,2008-08-22T12:51:03Z,NA,NA,13,1228,5
22259,2008-08-22T12:53:54Z,NA,NA,9,1820,9
22265,2008-08-22T12:56:36Z,NA,NA,1,445,1
22269,2008-08-22T12:57:41Z,NA,NA,2,111,2
22276,2008-08-22T13:01:08Z,NA,2008-08-24T15:26:21Z,1,NA,2
22278,2008-08-22T13:04:29Z,NA,NA,4,1219,6
22283,2008-08-22T13:07:33Z,NA,2008-09-14T10:24:58Z,18,NA,0
22295,2008-08-22T13:11:54Z,NA,2008-08-24T15:35:47Z,-1,NA,5
22306,2008-08-22T13:15:52Z,NA,NA,0,2292,3
22309,2008-08-22T13:17:48Z,NA,NA,2,194,4
22318,2008-08-22T13:21:18Z,NA,NA,0,466,3
22319,2008-08-22T13:22:31Z,NA,NA,3,26,3
22321,2008-08-22T13:22:38Z,NA,NA,4,227,5
22322,2008-08-22T13:23:15Z,NA,NA,16,2102,3
22326,2008-08-22T13:24:24Z,NA,NA,11,1508,2
22338,2008-08-22T13:27:26Z,NA,NA,11,1000,5
22340,2008-08-22T13:27:53Z,2015-01-07T11:19:13Z,NA,7,2440,6
22341,2008-08-22T13:28:08Z,NA,2008-09-06T00:33:20Z,2,NA,0
22345,2008-08-22T13:29:43Z,NA,2008-08-24T15:41:09Z,7,NA,14
22346,2008-08-22T13:30:25Z,NA,NA,4,324,5
22354,2008-08-22T13:33:37Z,NA,NA,1,2470,2
22356,2008-08-22T13:34:02Z,NA,NA,70,1490,9
22358,2008-08-22T13:35:01Z,NA,NA,924,2454,42
22379,2008-08-22T13:40:32Z,NA,NA,3,486,4
22401,2008-08-22T13:47:43Z,NA,NA,49,572,13
22409,2008-08-22T13:51:39Z,NA,NA,8,751,4
22411,2008-08-22T13:52:07Z,NA,2008-09-10T06:22:28Z,6,NA,0
22417,2008-08-22T13:53:46Z,NA,NA,0,1975,6
22429,2008-08-22T14:04:13Z,NA,NA,4,2418,2
22431,2008-08-22T14:05:05Z,NA,NA,1,2169,2
22444,2008-08-22T14:10:40Z,NA,NA,14,305,4
22459,2008-08-22T14:17:01Z,NA,NA,4,194,10
22465,2008-08-22T14:19:13Z,2016-10-07T02:10:13Z,NA,1,635,5
22466,2008-08-22T14:19:49Z,NA,NA,20,1446,4
22469,2008-08-22T14:20:35Z,2012-12-26T19:16:16Z,NA,44,543,19
22471,2008-08-22T14:20:51Z,NA,2008-08-28T05:06:54Z,2,NA,0
22474,2008-08-22T14:21:47Z,NA,NA,2,453046,3
22491,2008-08-22T14:27:17Z,NA,2008-08-24T15:34:27Z,1,NA,3
22493,2008-08-22T14:28:18Z,NA,NA,3,205,3
22499,2008-08-22T14:29:23Z,2012-06-19T19:15:30Z,NA,0,2494,4
22500,2008-08-22T14:29:27Z,NA,NA,33,572,11
22503,2008-08-22T14:30:33Z,NA,NA,4,2496,3
22509,2008-08-22T14:33:00Z,NA,NA,9,1212,2
22514,2008-08-22T14:34:40Z,2011-11-02T18:39:38Z,2012-10-28T22:38:26Z,7,NA,14
22519,2008-08-22T14:38:15Z,NA,NA,2,2385,4
22524,2008-08-22T14:39:14Z,NA,NA,8,2495,6
22528,2008-08-22T14:41:20Z,NA,NA,9,2490,6
22533,2008-08-22T14:44:10Z,NA,2008-08-24T15:17:25Z,0,NA,10
22538,2008-08-22T14:46:07Z,2012-08-02T16:06:21Z,2015-03-26T02:02:40Z,2,NA,6
22539,2008-08-22T14:46:23Z,2009-09-14T18:56:17Z,2010-10-21T05:55:46Z,6,NA,2
22548,2008-08-22T14:48:42Z,NA,2008-08-24T15:40:52Z,2,NA,5
22552,2008-08-22T14:49:36Z,NA,NA,1,305,5
22556,2008-08-22T14:50:18Z,2017-01-29T08:55:25Z,NA,2,NA,8
22566,2008-08-22T14:53:21Z,NA,NA,26,277,8
22570,2008-08-22T14:53:47Z,NA,NA,12,1219,11
22577,2008-08-22T14:55:59Z,2013-02-01T02:42:36Z,NA,-3,1154,4
22590,2008-08-22T15:02:06Z,NA,NA,4,1432,4
22597,2008-08-22T15:05:11Z,NA,2008-10-03T22:11:44Z,1,NA,0
22598,2008-08-22T15:06:36Z,2012-11-09T13:18:51Z,NA,2,2099426,5
22607,2008-08-22T15:08:50Z,NA,NA,9,1367,6
22612,2008-08-22T15:09:42Z,NA,2008-08-24T15:26:12Z,1,NA,3
22617,2008-08-22T15:10:46Z,NA,NA,76,2504,7
22623,2008-08-22T15:12:15Z,NA,NA,224,357,11
22674,2008-08-22T15:33:39Z,NA,NA,11,184,4
22676,2008-08-22T15:34:13Z,NA,NA,553,2109,15
22687,2008-08-22T15:41:08Z,2016-05-24T14:39:11Z,NA,1,2118,9
22694,2008-08-22T15:44:28Z,NA,NA,4,1960,5
22696,2008-08-22T15:44:39Z,NA,NA,0,NA,7
22697,2008-08-22T15:45:11Z,2011-10-01T12:19:41Z,NA,347,2030,14
22698,2008-08-22T15:45:30Z,NA,2008-08-22T16:10:28Z,0,NA,2
22704,2008-08-22T15:48:44Z,2013-04-15T14:47:08Z,NA,2,NA,6
22708,2008-08-22T15:49:53Z,2013-09-03T00:34:44Z,NA,28,940,20
22720,2008-08-22T15:58:13Z,NA,NA,3,2362,3
22725,2008-08-22T16:01:13Z,NA,2008-08-24T15:25:24Z,-3,NA,19
22732,2008-08-22T16:03:00Z,NA,NA,26,636,3
22764,2008-08-22T16:09:50Z,NA,NA,5,1190,5
22779,2008-08-22T16:20:55Z,NA,NA,3,91,5
22791,2008-08-22T16:26:20Z,NA,2008-08-24T15:25:33Z,1,NA,1
22792,2008-08-22T16:26:31Z,2012-05-20T15:24:30Z,NA,39,1463,12
22795,2008-08-22T16:28:55Z,2012-07-20T14:14:03Z,2012-08-30T19:24:31Z,15,NA,6
22798,2008-08-22T16:30:20Z,NA,NA,4,1793,3
22801,2008-08-22T16:32:33Z,NA,NA,6,1384652,11
22807,2008-08-22T16:35:19Z,NA,NA,1,2526,5
22814,2008-08-22T16:38:49Z,NA,NA,48,31505,10
22816,2008-08-22T16:39:15Z,NA,NA,18,1793,11
22818,2008-08-22T16:39:40Z,NA,NA,14,2528,10
22836,2008-08-22T16:47:55Z,NA,NA,134,277,6
22837,2008-08-22T16:47:59Z,NA,2008-08-24T15:25:06Z,1,NA,6
22850,2008-08-22T16:52:58Z,2012-10-08T11:04:46Z,2014-05-12T01:03:29Z,21,NA,12
22853,2008-08-22T16:53:32Z,NA,2008-08-24T15:25:12Z,2,NA,8
22857,2008-08-22T16:55:10Z,2012-06-29T15:09:15Z,2012-06-29T15:09:16Z,5,NA,8
22859,2008-08-22T16:55:29Z,NA,2008-08-26T05:36:53Z,0,NA,0
22869,2008-08-22T16:58:07Z,NA,NA,2,1344,1
22873,2008-08-22T16:59:56Z,NA,NA,249,2328,53
22879,2008-08-22T17:02:14Z,NA,NA,6,1874,8
22880,2008-08-22T17:02:26Z,NA,NA,87,1341,11
22901,2008-08-22T17:09:04Z,NA,NA,8,522,4
22903,2008-08-22T17:09:14Z,2013-10-03T15:07:10Z,NA,6,419,3
22907,2008-08-22T17:10:30Z,2011-10-07T16:11:24Z,NA,36,1228,22
22909,2008-08-22T17:10:59Z,NA,NA,10,184,6
22924,2008-08-22T17:15:52Z,NA,2008-08-24T15:25:00Z,2,NA,8
22927,2008-08-22T17:16:55Z,NA,2008-08-24T15:24:45Z,0,NA,9
22935,2008-08-22T17:19:24Z,NA,NA,3,39040,5
22943,2008-08-22T17:19:52Z,NA,NA,3,791,1
22968,2008-08-22T17:32:11Z,NA,NA,3,105,2
22973,2008-08-22T17:35:56Z,NA,2008-08-26T11:41:38Z,8,NA,0
22976,2008-08-22T17:37:07Z,NA,NA,9,2536,5
22979,2008-08-22T17:37:48Z,NA,NA,6,178,6
22980,2008-08-22T17:37:51Z,NA,NA,9,2293,1
22981,2008-08-22T17:37:54Z,NA,NA,0,2527,3
22988,2008-08-22T17:40:23Z,NA,NA,5,418,5
23001,2008-08-22T17:42:24Z,NA,NA,1,2505,4
23014,2008-08-22T17:46:18Z,NA,2008-10-24T21:56:42Z,5,NA,0
23016,2008-08-22T17:47:27Z,NA,NA,5,580,7
23027,2008-08-22T17:53:24Z,NA,NA,9,1965,4
23031,2008-08-22T17:54:10Z,NA,NA,4,2293,12
23047,2008-08-22T18:02:00Z,2008-08-22T18:26:12Z,2008-08-24T15:24:35Z,0,NA,4
23063,2008-08-22T18:07:38Z,2013-10-12T04:11:15Z,NA,18,1946,3
23064,2008-08-22T18:07:56Z,NA,NA,4,317,4
23078,2008-08-22T18:14:45Z,NA,NA,3,2539,3
23082,2008-08-22T18:16:39Z,2013-06-09T15:28:38Z,NA,9,NA,15
23083,2008-08-22T18:16:51Z,NA,NA,26,2354,2
23091,2008-08-22T18:18:56Z,NA,NA,4,2528,4
23094,2008-08-22T18:19:10Z,NA,NA,7,1874,5
23098,2008-08-22T18:20:35Z,2015-02-04T22:16:48Z,NA,12,346,8
23102,2008-08-22T18:22:09Z,NA,NA,50,580,13
23106,2008-08-22T18:22:39Z,NA,NA,7,828,6
23124,2008-08-22T18:27:59Z,NA,NA,1,2272,3
23142,2008-08-22T18:35:49Z,2011-05-03T16:26:15Z,2011-05-07T00:30:08Z,15,NA,19
23166,2008-08-22T18:46:09Z,2014-04-26T07:36:27Z,NA,52,2547,15
23169,2008-08-22T18:47:03Z,NA,NA,3,NA,2
23175,2008-08-22T18:50:52Z,NA,NA,1,1490,2
23176,2008-08-22T18:50:54Z,2016-06-25T05:09:03Z,NA,4,1821,6
23178,2008-08-22T18:52:14Z,NA,NA,1,1632,3
23190,2008-08-22T18:56:04Z,NA,NA,4,522,10
23197,2008-08-22T18:58:28Z,NA,NA,7,2146,4
23205,2008-08-22T19:02:09Z,NA,NA,2,1490,5
23209,2008-08-22T19:03:52Z,NA,NA,1,1322,4
23216,2008-08-22T19:10:51Z,NA,NA,5,726,3
23217,2008-08-22T19:10:56Z,NA,NA,16,1680,10
23228,2008-08-22T19:15:08Z,NA,NA,37,2361,22
23233,2008-08-22T19:16:37Z,NA,2008-08-28T05:16:08Z,-1,NA,-1
23250,2008-08-22T19:21:25Z,2011-08-30T20:39:27Z,NA,200,2016,32
23270,2008-08-22T19:28:00Z,NA,NA,4,466,4
23277,2008-08-22T19:29:45Z,NA,NA,152,572,14
23287,2008-08-22T19:35:50Z,NA,NA,147,1951,25
23288,2008-08-22T19:36:06Z,2012-08-02T16:06:17Z,NA,32,1287,4
23296,2008-08-22T19:43:29Z,2008-08-22T21:13:23Z,2008-08-24T15:32:59Z,-12,NA,9
23299,2008-08-22T19:45:11Z,NA,2008-08-22T19:47:25Z,-1,NA,5
23305,2008-08-22T19:46:31Z,NA,2008-08-24T15:23:56Z,-3,NA,5
23310,2008-08-22T19:49:05Z,NA,NA,5,453046,16
23319,2008-08-22T19:51:54Z,NA,NA,6,572,17
23347,2008-08-22T20:02:22Z,NA,2008-08-22T20:07:13Z,-3,NA,3
23352,2008-08-22T20:09:02Z,NA,2008-09-06T09:16:31Z,3,NA,-1
23354,2008-08-22T20:09:33Z,NA,2008-09-14T10:07:17Z,2,NA,0
23364,2008-08-22T20:12:46Z,NA,2008-08-24T15:41:57Z,0,NA,3
23370,2008-08-22T20:16:42Z,NA,NA,1,645,2
23372,2008-08-22T20:17:27Z,NA,NA,0,706,2
23373,2008-08-22T20:18:12Z,NA,NA,9,1409,3
23375,2008-08-22T20:20:50Z,2011-09-25T05:35:19Z,NA,5,479,19
23376,2008-08-22T20:21:39Z,NA,NA,0,2188,3
23382,2008-08-22T20:22:47Z,NA,NA,4,2141,11
23388,2008-08-22T20:25:03Z,2013-07-05T12:20:07Z,2014-11-12T19:54:44Z,7,NA,14
23391,2008-08-22T20:25:46Z,2014-11-20T09:33:07Z,NA,7,2469,10
23397,2008-08-22T20:27:46Z,NA,NA,21,2555,7
23399,2008-08-22T20:28:38Z,NA,NA,0,1470,4
23402,2008-08-22T20:30:04Z,2014-05-18T13:18:31Z,NA,8,2554,4
23418,2008-08-22T20:36:13Z,NA,2008-09-14T10:07:23Z,8,NA,-1
23439,2008-08-22T20:44:55Z,NA,NA,1,1945,5
23445,2008-08-22T20:47:16Z,NA,NA,35,2551,8
23446,2008-08-22T20:48:03Z,NA,NA,12,443,5
23447,2008-08-22T20:48:11Z,NA,2008-08-22T23:41:45Z,-15,NA,5
23448,2008-08-22T20:48:14Z,NA,NA,10,2015,5
23472,2008-08-22T20:58:21Z,NA,NA,1,672,3
23482,2008-08-22T21:03:02Z,2008-10-01T18:18:04Z,2008-10-12T11:57:35Z,37,NA,0
23490,2008-08-22T21:08:32Z,2012-03-14T12:17:23Z,NA,49,2213,33
23495,2008-08-22T21:10:56Z,2012-01-21T13:58:52Z,2012-02-23T21:05:18Z,18,NA,0
23503,2008-08-22T21:12:51Z,NA,NA,0,698,2
23509,2008-08-22T21:16:07Z,2012-05-23T11:52:53Z,2012-05-23T14:26:48Z,4,NA,10
23511,2008-08-22T21:16:45Z,NA,NA,3,1954,4
23524,2008-08-22T21:20:41Z,NA,2008-08-22T21:48:19Z,0,NA,NA
23539,2008-08-22T21:24:37Z,NA,NA,1,2312,1
23561,2008-08-22T21:35:57Z,NA,2008-09-01T23:04:02Z,0,NA,0
23564,2008-08-22T21:36:55Z,NA,NA,12,1473493,1
23566,2008-08-22T21:37:35Z,NA,NA,65,1463,10
23569,2008-08-22T21:39:41Z,2014-07-04T05:49:17Z,NA,15,2141,14
23572,2008-08-22T21:40:40Z,2014-12-03T14:10:49Z,2014-12-03T14:48:02Z,33,NA,14
23578,2008-08-22T21:41:58Z,NA,NA,49,2374,8
23592,2008-08-22T21:46:03Z,2012-10-21T14:26:04Z,NA,16,1311,1
23600,2008-08-22T21:49:26Z,NA,2008-08-28T05:06:25Z,2,NA,0
23603,2008-08-22T21:51:24Z,NA,NA,3,112,4
23607,2008-08-22T21:52:43Z,NA,2008-08-24T15:18:41Z,2,NA,1
23610,2008-08-22T21:54:34Z,NA,NA,5,1580,7
23612,2008-08-22T21:57:36Z,2015-06-20T15:22:43Z,NA,12,1982,8
23614,2008-08-22T22:00:07Z,2014-05-28T18:59:18Z,NA,6,2141,6
23620,2008-08-22T22:03:03Z,NA,NA,2,2527,3
23623,2008-08-22T22:04:48Z,NA,NA,0,2476,3
23640,2008-08-22T22:13:06Z,2011-12-10T16:40:17Z,NA,3,324,8
23668,2008-08-22T22:31:45Z,NA,2008-08-24T15:32:38Z,5,NA,8
23688,2008-08-22T22:44:55Z,2011-10-28T16:10:51Z,NA,10,1541,13
23689,2008-08-22T22:45:10Z,NA,NA,26,521,9
23696,2008-08-22T22:51:24Z,2008-08-22T22:59:06Z,2008-08-24T23:48:06Z,-1,NA,3
23708,2008-08-22T23:02:25Z,NA,2008-08-24T15:21:55Z,0,NA,1
23713,2008-08-22T23:06:00Z,NA,NA,1,227,1
23715,2008-08-22T23:06:43Z,NA,NA,3,2321,3
23716,2008-08-22T23:08:28Z,NA,2008-11-20T03:59:31Z,-1,NA,-1
23726,2008-08-22T23:18:26Z,NA,NA,0,2568,3
23737,2008-08-22T23:27:21Z,NA,NA,8,1560,5
23738,2008-08-22T23:28:23Z,NA,NA,1,1662,7
23745,2008-08-22T23:39:57Z,2016-01-27T18:03:18Z,2016-02-20T10:38:29Z,4,NA,19
23755,2008-08-22T23:49:32Z,NA,NA,67,1709,28
23763,2008-08-22T23:57:13Z,NA,NA,4,85,4
23765,2008-08-23T00:00:08Z,2009-09-15T16:51:17Z,2010-10-21T05:55:46Z,4,NA,0
23766,2008-08-23T00:02:16Z,2010-11-01T12:37:47Z,2010-11-06T00:01:52Z,0,NA,0
23770,2008-08-23T00:05:58Z,NA,NA,22,2567,6
23774,2008-08-23T00:09:34Z,2013-05-20T21:37:02Z,2015-08-12T03:00:00Z,0,NA,5
23782,2008-08-23T00:17:44Z,NA,2008-08-23T13:22:25Z,0,NA,4
23787,2008-08-23T00:22:24Z,NA,NA,8,1490,4
23802,2008-08-23T00:43:18Z,NA,NA,3,1862,7
23836,2008-08-23T01:50:44Z,2012-09-03T21:48:07Z,NA,8,1343,7
23839,2008-08-23T01:51:54Z,NA,2008-08-24T15:21:47Z,0,NA,7
23853,2008-08-23T02:09:25Z,NA,NA,41,2274,2
23860,2008-08-23T02:19:30Z,2012-09-15T15:49:14Z,2012-10-04T02:51:46Z,16,NA,46
23867,2008-08-23T02:29:18Z,NA,NA,14,781,2
23868,2008-08-23T02:31:36Z,NA,2008-08-24T15:21:40Z,1,NA,7
23886,2008-08-23T02:46:14Z,2011-09-15T12:35:31Z,2014-06-30T20:12:10Z,23,NA,32
23887,2008-08-23T02:46:20Z,NA,2008-08-24T15:32:31Z,1,NA,3
23888,2008-08-23T02:47:19Z,NA,2008-08-24T03:21:59Z,-7,NA,0
23899,2008-08-23T02:56:37Z,NA,NA,13,2477,8
23907,2008-08-23T03:00:46Z,NA,NA,35,745,4
23918,2008-08-23T03:23:44Z,NA,NA,10,364,6
23927,2008-08-23T03:40:31Z,NA,NA,4,1327,9
23930,2008-08-23T03:46:32Z,NA,NA,64,1337,129
23931,2008-08-23T03:46:57Z,NA,NA,134,NA,9
23935,2008-08-23T03:48:55Z,2017-01-21T22:18:15Z,NA,13,NA,7
23947,2008-08-23T03:57:47Z,NA,2008-08-24T15:32:07Z,3,NA,7
23950,2008-08-23T04:03:18Z,NA,NA,4,828,1
23961,2008-08-23T04:11:36Z,NA,NA,3,2580,4
23962,2008-08-23T04:12:29Z,NA,NA,18,184,18
23963,2008-08-23T04:14:17Z,NA,NA,13,419,5
23970,2008-08-23T04:22:44Z,NA,NA,16,1190,5
23988,2008-08-23T04:37:51Z,NA,NA,2,2581,2
23994,2008-08-23T04:51:32Z,NA,NA,3,2305,6
23996,2008-08-23T04:53:47Z,NA,NA,2,2165,2
23998,2008-08-23T04:55:51Z,2012-05-05T19:02:16Z,2012-05-05T19:02:24Z,5,NA,10
24004,2008-08-23T05:06:44Z,NA,NA,4,2528,7
24029,2008-08-23T05:54:18Z,2008-08-23T11:14:34Z,2008-08-24T15:32:14Z,0,NA,4
24040,2008-08-23T06:33:08Z,2017-02-06T12:28:14Z,NA,9,718,3
24041,2008-08-23T06:34:09Z,NA,NA,95,1363,5
24043,2008-08-23T06:38:19Z,2012-01-21T13:59:00Z,2012-02-22T22:27:25Z,12,NA,0
24045,2008-08-23T06:42:01Z,2012-07-18T12:04:19Z,NA,59,163,4
24046,2008-08-23T06:43:08Z,NA,NA,39,2051,10
24066,2008-08-23T07:53:41Z,2009-08-01T14:08:09Z,2009-08-01T14:52:11Z,43,NA,0
24099,2008-08-23T09:19:54Z,2013-08-07T17:12:21Z,NA,15,163,5
24104,2008-08-23T09:30:34Z,NA,2008-08-23T09:31:04Z,0,NA,NA
24109,2008-08-23T09:52:59Z,2015-12-23T07:21:21Z,NA,210,46,45
24113,2008-08-23T09:57:28Z,NA,NA,0,2528,3
24125,2008-08-23T10:30:55Z,NA,NA,6,1013,17
24130,2008-08-23T10:41:36Z,NA,NA,6,1384652,9
24165,2008-08-23T12:01:25Z,NA,NA,8,1820,5
24168,2008-08-23T12:04:48Z,NA,NA,27,1219,11
24179,2008-08-23T12:22:04Z,NA,NA,54,2588,7
24182,2008-08-23T12:30:18Z,NA,2008-08-24T15:21:32Z,0,NA,6
24193,2008-08-23T12:41:43Z,NA,NA,3,267,5
24196,2008-08-23T12:47:55Z,NA,NA,0,1175,3
24200,2008-08-23T12:53:09Z,NA,NA,50,1948,9
24203,2008-08-23T12:55:16Z,2012-04-30T13:42:13Z,2012-04-30T13:42:15Z,5,NA,6
24207,2008-08-23T12:57:16Z,NA,NA,1,1968,3
24212,2008-08-23T13:07:19Z,NA,NA,3,1304,1
24215,2008-08-23T13:17:23Z,NA,2008-08-24T15:31:59Z,0,NA,5
24216,2008-08-23T13:17:48Z,2011-07-14T13:45:01Z,NA,82,2078,18
24221,2008-08-23T13:23:14Z,NA,NA,97,142,8
24230,2008-08-23T13:33:39Z,NA,2008-09-20T07:28:42Z,3,NA,0
24241,2008-08-23T13:57:06Z,NA,NA,12,2128,5
24243,2008-08-23T14:01:32Z,NA,NA,3,298,4
24252,2008-08-23T14:19:34Z,2012-06-11T08:32:04Z,NA,6,1037,14
24255,2008-08-23T14:25:41Z,NA,2008-08-23T18:12:47Z,-1,NA,3
24262,2008-08-23T14:31:21Z,NA,NA,7,2605,3
24270,2008-08-23T14:40:28Z,NA,NA,126,2131,45
24279,2008-08-23T14:58:11Z,NA,NA,57,1384652,9
24297,2008-08-23T15:22:16Z,NA,2008-08-24T15:21:14Z,5,NA,6
24298,2008-08-23T15:27:11Z,2012-10-19T19:39:01Z,NA,81,168,12
24310,2008-08-23T15:49:06Z,NA,NA,10,25,5
24315,2008-08-23T15:54:56Z,NA,NA,7,392,4
24319,2008-08-23T15:55:28Z,2012-01-05T11:13:41Z,2013-06-07T17:50:58Z,39,NA,26
24339,2008-08-23T16:22:44Z,NA,2008-10-08T10:24:52Z,0,NA,0
24340,2008-08-23T16:23:24Z,2008-09-06T01:26:41Z,2009-04-24T15:55:22Z,0,NA,0
24342,2008-08-23T16:26:28Z,NA,2008-08-24T15:21:01Z,0,NA,3
24352,2008-08-23T16:33:26Z,NA,2008-08-24T15:20:52Z,0,NA,8
24363,2008-08-23T16:43:55Z,2009-08-05T02:53:23Z,2009-10-12T11:34:17Z,38,NA,10
24368,2008-08-23T16:48:44Z,2012-04-19T15:13:21Z,2014-06-06T05:42:31Z,5,NA,9
24384,2008-08-23T17:03:08Z,2013-04-10T13:05:28Z,2013-04-10T17:09:26Z,-2,NA,4
24389,2008-08-23T17:07:25Z,NA,2008-08-24T15:17:17Z,2,NA,10
24408,2008-08-23T17:24:48Z,NA,NA,3,2362,3
24409,2008-08-23T17:26:13Z,2011-11-29T18:42:12Z,2012-02-22T23:05:38Z,9,NA,0
24414,2008-08-23T17:30:23Z,NA,NA,1,2621,1
24439,2008-08-23T17:54:12Z,NA,NA,3,2141,1
24450,2008-08-23T18:16:13Z,2014-01-28T06:55:50Z,NA,21,2625,19
24451,2008-08-23T18:18:04Z,NA,NA,168,1597,24
24456,2008-08-23T18:24:21Z,NA,NA,2,2025,1
24467,2008-08-23T18:31:02Z,NA,NA,1,2078,1
24468,2008-08-23T18:33:55Z,NA,NA,11,616,4
24470,2008-08-23T18:36:33Z,NA,NA,114,2626,6
24471,2008-08-23T18:37:32Z,2012-11-20T11:16:58Z,2012-12-27T22:06:17Z,18,NA,11
24481,2008-08-23T18:45:47Z,NA,NA,38,2627,6
24495,2008-08-23T18:59:43Z,NA,NA,4,2274,2
24496,2008-08-23T19:01:06Z,2012-08-31T06:43:09Z,NA,33,2628,10
24506,2008-08-23T19:06:17Z,NA,NA,6,1680,1
24515,2008-08-23T19:17:34Z,2013-06-25T07:28:38Z,NA,39,1178,10
24516,2008-08-23T19:18:48Z,NA,NA,11,1891,2
24520,2008-08-23T19:23:35Z,2012-12-16T15:18:59Z,2012-12-19T07:46:36Z,13,NA,11
24528,2008-08-23T19:30:47Z,NA,NA,11,1690,12
24532,2008-08-23T19:35:44Z,NA,2013-04-01T16:43:39Z,5,NA,16
24541,2008-08-23T19:51:31Z,NA,NA,5,1965,5
24542,2008-08-23T19:52:39Z,NA,NA,48,1891,8
24546,2008-08-23T19:54:09Z,NA,NA,10,112,5
24551,2008-08-23T19:59:42Z,NA,NA,272,2635,10
24556,2008-08-23T20:03:52Z,NA,NA,0,2595,2
24579,2008-08-23T20:39:23Z,2014-02-05T14:51:33Z,NA,18,1632,12
24580,2008-08-23T20:42:25Z,NA,NA,45,2541,11
24595,2008-08-23T20:56:56Z,NA,NA,1,2639,2
24596,2008-08-23T20:58:25Z,2011-09-03T12:00:57Z,NA,81,2628,25
24599,2008-08-23T21:02:29Z,NA,NA,-1,2536,2
24610,2008-08-23T21:19:34Z,NA,NA,12,2638,2
24620,2008-08-23T21:35:46Z,NA,NA,8,2374,14
24622,2008-08-23T21:39:54Z,NA,NA,17,2118,8
24623,2008-08-23T21:40:10Z,NA,NA,1,NA,4
24626,2008-08-23T21:41:49Z,NA,NA,128,1556,17
24642,2008-08-23T21:56:15Z,NA,NA,15,2628,10
24644,2008-08-23T21:56:47Z,NA,NA,7,2644,3
24648,2008-08-23T21:58:53Z,2014-04-24T23:28:52Z,NA,21,1534,12
24675,2008-08-23T22:37:49Z,NA,NA,232,2025,23
24678,2008-08-23T22:42:50Z,2011-10-06T02:20:23Z,NA,129,2648,8
24680,2008-08-23T22:46:06Z,NA,NA,17,217,7
24692,2008-08-23T23:08:03Z,2011-12-06T23:16:37Z,2014-01-21T13:45:03Z,143,NA,22
24708,2008-08-23T23:41:03Z,NA,NA,5,2644,3
24710,2008-08-23T23:50:15Z,NA,2008-09-10T06:33:51Z,1,NA,0
